id,title,author,type,publishedYear,isbn,filename,postUrl,attachmentUrl
openBook1113,Τα 2 φασόλια,Παναγιώτης Πετρόπουλος,Παραμύθι,2016,,Τα 2 φασόλια.pdf,https://www.openbook.gr/ta-2-fasolia/,http://bit.ly/2s4LkSV
openBook1114,Ένας παιχνιδιάρης λύκος,Παναγιώτης Πετρόπουλος,Παραμύθι,2016,,Ένας παιχνιδιάρης λύκος.pdf,https://www.openbook.gr/enas-paixnidiaris-lykos/,http://bit.ly/2tnOl4s
openBook1115,Η Νεότης – Eικονογραφημένον ημερολόγιον του δισέκτου έτους 1908,,Ημερολόγιο,1907,,Η Νεότης – Eικονογραφημένον ημερολόγιον του δισέκτου έτους 1908.pdf,https://www.openbook.gr/i-neotis-eikonografimenon-imerologion-tou-disektou-etous-1908/,http://bit.ly/2gRDaNw
openBook1116,Ο υπερδρόμος της Βορείου Ευβοίας και η ελεγεία της χαμένης πορείας,Δημήτρης Μπαρσάκης,Δοκίμιο,1999,,Ο υπερδρόμος της Βορείου Ευβοίας και η ελεγεία της χαμένης πορείας.pdf,https://www.openbook.gr/o-yperdromos-tis-voreiou-eyvoias-kai-i-elegeia-tis-xamenis-poreias/,http://bit.ly/2t7XIWO
openBook1117,Αλλού στο Λιμιώνα του Μπαρμπαμήτσου,Δημήτρης Μπαρσάκης,Νουβέλα,2000,,Αλλού στο Λιμιώνα του Μπαρμπαμήτσου.pdf,https://www.openbook.gr/allou-sto-limiwna-tou-mparmpamitsou/,http://bit.ly/2sOhNhN
openBook1118,Οι αναρχικές πτυχές στο έργο του Φρειδερίκου Νίτσε,Χρίστος Ηλιόπουλος,Δοκίμιο,2009,,Οι αναρχικές πτυχές στο έργο του Φρειδερίκου Νίτσε.pdf,https://www.openbook.gr/oi-anarxikes-ptyxes-sto-ergo-toy-freiderikou-nitsche/,http://bit.ly/31dSbvl
openBook1119,Εβδόμη εσπερινή,Γιάννης Φαρσάρης,Διήγημα,2010,,Εβδόμη εσπερινή.pdf,https://www.openbook.gr/evdomi-esperini/,http://bit.ly/2rQ6ELb
openBook1120,Πέντε ζωές κι ένα μυθιστόρημα,Δώρα Κασκάλη,,2012,978-960-99990-5-2,Πέντε ζωές κι ένα μυθιστόρημα.pdf,https://www.openbook.gr/pente-zwes-ki-ena-mythistorima/,http://bit.ly/2rLEKVi
openBook1121,Το οροπέδιο ύψος των μυρμηγκιών,Λευτέρης Κρητικός,,2012,978-960-99990-1-4,Το οροπέδιο ύψος των μυρμηγκιών.pdf,https://www.openbook.gr/to-oropedio-ypsos-twn-myrmigkiwn/,http://bit.ly/2tnFInR
openBook1122,12/12/12,,,2012,978-960-99990-2-1,12/12/12.pdf,https://www.openbook.gr/12-12-12/,http://bit.ly/2tnnkM1
openBook1123,Έγκλημα στο χωριό,,Διήγημα,2013,978-960-99990-7-6,Έγκλημα στο χωριό.pdf,https://www.openbook.gr/egklima-sto-xwrio/,http://bit.ly/2sKNEBK
openBook1124,Καπνός,και νομικός,Διήγημα,2015,978-618-81798-0-6,Καπνός.pdf,https://www.openbook.gr/kapnos/,http://bit.ly/2slcYOd
openBook1125,Μια ιστορία αγάπης,,Νουβέλα,2014,978-618-81465-0-1,Μια ιστορία αγάπης.pdf,https://www.openbook.gr/mia-istoria-agapis/,http://bit.ly/2rPZh6q
openBook1126,Δήγμα γραφής,,,2011,978-960-99990-0-7,Δήγμα γραφής.pdf,https://www.openbook.gr/digma-grafis/,http://bit.ly/2tn8166
openBook1127,#Tweet_Stories,,Μικροδιηγήματα,2012,978-960-99990-4-5,#Tweet_Stories.pdf,https://www.openbook.gr/tweet-stories/,http://bit.ly/2sNfiyU
openBook1128,Ο άνδρας με την πουά γραβάτα,Δημιουργική ομάδα Ελ Ρόι + ΑΒΓ,Μαύρη κωμωδία,2012,978-960-99990-3-8,Ο άνδρας με την πουά γραβάτα.pdf,https://www.openbook.gr/o-andras-me-tin-poua-gravata/,http://bit.ly/2sRtoPD
openBook1129,Κηφισιά,Σωτήρης Παστάκας,Ποίηση,2014,,Κηφισιά.pdf,https://www.openbook.gr/kifisia/,http://bit.ly/2AgQSSe
openBook1130,Κάποτε στο Μεσολόγγι,Οδυσσέας Δαγκλής,Διήγημα,2019,978-618-00-1297-2,Κάποτε στο Μεσολόγγι.pdf,https://www.openbook.gr/kapote-sto-mesologgi/,http://bit.ly/2N24gRs
openBook1131,Αθήνα-Μπουένος Άιρες,,Χαϊκού,2015,,Αθήνα-Μπουένος Άιρες.pdf,https://www.openbook.gr/athina-buenos-aires/,http://bit.ly/2hLdZgd
openBook1132,Άννα Βέρα,Χρήστος Χρυσόπουλος,Εικαστικό λεύκωμα // Ποίηση,2015,978-618-82219-2-5,Άννα Βέρα.pdf,https://www.openbook.gr/anna-vera/,http://bit.ly/2rva72y
openBook1133,του μικροδιηγήματός σας θα πρέπει να δημιουργηθεί από εσάς και να μην είναι απλώς αυτούσια η φράση του Θέματος του διαγωνισμού.,,,,,του μικροδιηγήματός σας θα πρέπει να δημιουργηθεί από εσάς και να μην είναι απλώς αυτούσια η φράση του Θέματος του διαγωνισμού..pdf,https://www.openbook.gr/100-lexeis-se-24-wres/,
openBook1134,,,,,,.pdf,https://www.openbook.gr/lawrence-lessig-creative-commons/,
openBook1135,,,,,,.pdf,https://www.openbook.gr/digital-media-awards-2018/,
openBook1136,,,,,,.pdf,https://www.openbook.gr/afi-gi-see/,
openBook1137,,,,,,.pdf,https://www.openbook.gr/babylonia-2/,
openBook1138,Ποιήματα,Αλέξανδρος Παπαδιαμάντης (1851-1911),Ποίηση,1942,,Ποιήματα.pdf,https://www.openbook.gr/poiimata-papadiamantis/,http://bit.ly/2K5oaIo
openBook1139,Δώδεκα άτακτα κιβώτια,Βασίλης Κάρδαρης,Ποίηση,2017,978-618-82607-6-4,Δώδεκα άτακτα κιβώτια.pdf,https://www.openbook.gr/dwdeka-ataxta-kivwtia/,http://bit.ly/2rveZo4
openBook1140,Η Μαθητεία της Πλοκής,Βασίλης Λαλιώτης,Ποίηση,1985,,Η Μαθητεία της Πλοκής.pdf,https://www.openbook.gr/i-mathiteia-tis-plokis/,http://bit.ly/2ivIy6u
openBook1141,"Ρεμπέτες, ρέμπελοι, ρεμπεσκέδες και ρεμάλια",Άρης Στουγιαννίδης,Μονογραφία,2014,,"Ρεμπέτες, ρέμπελοι, ρεμπεσκέδες και ρεμάλια.pdf",https://www.openbook.gr/rempetes-rempeloi-rempeskedes-kai-remalia/,http://bit.ly/2gb1nKT
openBook1142,Η κοινωνία του ελέγχου,Gilles Deleuze,Δοκίμιο,2001,,Η κοινωνία του ελέγχου.pdf,https://www.openbook.gr/i-koinwnia-tou-elegxou/,http://bit.ly/2JDvqvM
openBook1143,Αυτονομίες και χειραφετήσεις,Walter Benjamin,Δοκίμιο,2010,978-960-9410-14-4,Αυτονομίες και χειραφετήσεις.pdf,https://www.openbook.gr/aytonomies-kai-xeirafetiseis/,http://bit.ly/2Mvm5E3
openBook1144,Για μια κριτική της βίας,Walter Benjamin,Δοκίμιο,2002,,Για μια κριτική της βίας.pdf,https://www.openbook.gr/gia-mia-kritiki-tis-vias/,http://bit.ly/2JU1lr1
openBook1145,Δημιουργικές αντιστάσεις και Αντεξουσία,Ορέστης Βαρκαρόλης,,2012,,Δημιουργικές αντιστάσεις και Αντεξουσία.pdf,https://www.openbook.gr/dimioyrgikes-antistaseis-kai-antexousia/,http://bit.ly/2LP0Wn6
openBook1146,Ο Ναύτης και το Μαγεμένο Ελάφι,,,2013,,Ο Ναύτης και το Μαγεμένο Ελάφι.pdf,https://www.openbook.gr/o-naytis-kai-to-magemeno-elafi/,http://bit.ly/2rdb4fK
openBook1147,Γράμματα από την Ιταλία,Μιχαήλ Μπακούνιν,Δοκίμιο,2014,,Γράμματα από την Ιταλία.pdf,https://www.openbook.gr/grammata-apo-tin-italia/,http://bit.ly/2HECJgV
openBook1148,Τα έργα,Λορέντζος Μαβίλης (1860-1912),Ποίηση,"1923, Αλεξάνδρεια",,Τα έργα.pdf,https://www.openbook.gr/ta-erga-lorentzos-mavilis/,http://bit.ly/2JsEmE2
openBook1149,Κανόνες για ήπιες επικοινωνίες,Νίκος Χαλκίδης,Αποφθέγματα,2013,,Κανόνες για ήπιες επικοινωνίες.pdf,https://www.openbook.gr/kanones-gia-ipies-epikoinwnies/,http://bit.ly/2kyefQp
openBook1150,Επαναστατικές συγγένειες – Τα κόκκινα και τα μαύρα αστέρια μας,,Δοκίμιο,2016,978-618-82505-1-2,Επαναστατικές συγγένειες – Τα κόκκινα και τα μαύρα αστέρια μας.pdf,https://www.openbook.gr/epanastatikes-syggeneies/,http://bit.ly/2EVabBd
openBook1151,Ο χρυσός σταυρός,Πάνος Μιχελής,Παραμύθι για μεγάλους,2019,978-618-00-1049-7,Ο χρυσός σταυρός.pdf,https://www.openbook.gr/o-xrysos-stayros/,http://bit.ly/2QPl0JH
openBook1152,Όνειρο για να λερώσει το άσπρο,Εύη Λάσκαρη-Τσάγκα,Ποίηση,2017,9781365815973,Όνειρο για να λερώσει το άσπρο.pdf,https://www.openbook.gr/oneiro-gia-na-lerwsei-to-aspro/,http://bit.ly/2lqI2s1
openBook1153,Obsolescence,Κατερίνα Λουκίδου,Θεατρικό έργο,2018,,Obsolescence.pdf,https://www.openbook.gr/obsolescence/,http://bit.ly/2V6WjKL
openBook1154,Τόκιο 1974,Κατερίνα Λουκίδου,Θεατρικό έργο,2019,,Τόκιο 1974.pdf,https://www.openbook.gr/tokyo-1974/,http://bit.ly/2rUWoE0
openBook1155,Σκόνη,Κατερίνα Λουκίδου,Θεατρικό έργο,2013,,Σκόνη.pdf,https://www.openbook.gr/skoni/,http://bit.ly/2HHLoCo
openBook1156,Μπλε κινίνο,Κατερίνα Λουκίδου,Θεατρικό έργο,2012,,Μπλε κινίνο.pdf,https://www.openbook.gr/mple-kinino/,http://bit.ly/2EGnuVU
openBook1157,Ημερολόγιο Αλμοδόβαρ,Έλενα Λυμπεροπούλου,Πεζογραφήματα,2013,,Ημερολόγιο Αλμοδόβαρ.pdf,https://www.openbook.gr/imerologio-almodovar/,http://bit.ly/2AhGvgf
openBook1158,Διασπορά,Γιώργος Καρτάκης,Ποίηση,2013,,Διασπορά.pdf,https://www.openbook.gr/diaspora/,http://bit.ly/2BohdtY
openBook1159,"του βιβλίου είναι Mi papá estuvo en la selva (Ο πατέρας μου ήταν στη ζούγκλα), από Gusti Llimpi και Anne Decis. Είναι η αληθινή ιστορία ενός νεαρού αγοριού στη ζούγκλα του Εκουαδόρ Η ιστορία έχει ένα ισχυρό οικολογικό μήνυμα, ένα μήνυμα που υπογραμμίζεται από τη φύτευση του ίδιου του βιβλίου αντί να το πετάξει..",,δέντρου της Κεντρικής και Νότιας Αμερικής. Τυπώνεται από βιοδιασπώμενο μελάνι.,,,"του βιβλίου είναι Mi papá estuvo en la selva (Ο πατέρας μου ήταν στη ζούγκλα), από Gusti Llimpi και Anne Decis. Είναι η αληθινή ιστορία ενός νεαρού αγοριού στη ζούγκλα του Εκουαδόρ Η ιστορία έχει ένα ισχυρό οικολογικό μήνυμα, ένα μήνυμα που υπογραμμίζεται από τη φύτευση του ίδιου του βιβλίου αντί να το πετάξει...pdf",https://www.openbook.gr/tree-book-tree/,
openBook1160,,,,,,.pdf,https://www.openbook.gr/jstor-open-access/,
openBook1161,,,,,,.pdf,https://www.openbook.gr/guerilla-open-access-manifesto/,
openBook1162,,,,,,.pdf,https://www.openbook.gr/eleytheri-diathesi-80-spanion-vivlion-apo-ti-vikelaia-vivliothiki-irakleioy/,
openBook1163,,,,,,.pdf,https://www.openbook.gr/elefthero-ekpaideytiko-yliko/,
openBook1164,Παραλειπόμενα,Νίκος Βαραλής,Ποίηση,2014,,Παραλειπόμενα.pdf,https://www.openbook.gr/paraleipomena/,http://bit.ly/2AfPbDF
openBook1165,Κρίσιμες σιωπές,Βασίλης Σιουζουλής,Ποίηση,2014,,Κρίσιμες σιωπές.pdf,https://www.openbook.gr/krisimes-siwpes/,http://bit.ly/2AegHla
openBook1166,Σε διαδικασία εξομάλυνσης,Λεωνίδας Χ. Μπόμπας,Ποίηση,2018,978-618-80758-3-2,Σε διαδικασία εξομάλυνσης.pdf,https://www.openbook.gr/se-diadikasia-exomalynsis/,http://bit.ly/2Qh79Mj
openBook1167,Σύνταγμα της Ελλάδας,,,2013,978-960-560-097-6,Σύνταγμα της Ελλάδας.pdf,https://www.openbook.gr/syntagma-tis-elladas/,http://bit.ly/2IzhmCY
openBook1168,Οι Σωματοφύλακες των δοντιών,Δήμητρα Δημητριάδη,Εκπαιδευτικό υλικό Υγείας,2016,,Οι Σωματοφύλακες των δοντιών.pdf,https://www.openbook.gr/oi-swmatofylakes-twn-dontiwn/,http://bit.ly/2IVToBl
openBook1169,Το ταξίδι του Γομφούλη,Σταύρος Παρασύρης,Εκπαιδευτικό υλικό Υγείας,2016,,Το ταξίδι του Γομφούλη.pdf,https://www.openbook.gr/to-taxidi-tou-gomfouli/,http://bit.ly/2rXEBfJ
openBook1170,Ο Χάϊντεγγερ στο Κατάκωλο,Βασίλης Λαλιώτης,Λιμπρέτο / Θεατρικό έργο,2014,,Ο Χάϊντεγγερ στο Κατάκωλο.pdf,https://www.openbook.gr/o-heidegger-sto-katakwlo/,http://bit.ly/2zTIzeg
openBook1171,Ας την αφήσουμε να μεγαλώσει,,Παραμύθι,,,Ας την αφήσουμε να μεγαλώσει.pdf,https://www.openbook.gr/as-tin-afisoume-na-megalwsei/,http://bit.ly/2Leuqvj
openBook1172,Θέσεις για τη φιλοσοφία της Ιστορίας,Walter Benjamin (1892-1940),Δοκίμιο,2004,,Θέσεις για τη φιλοσοφία της Ιστορίας.pdf,https://www.openbook.gr/theseis-gia-ti-filosofia-tis-istorias/,http://bit.ly/2zTJYPU
openBook1173,"Α. Π. Τσέχοφ, Διηγήματα – επιλογή από το έργο του",Βασιλική Σελιώτη,,,978-9963-0-4541-9,"Α. Π. Τσέχοφ, Διηγήματα – επιλογή από το έργο του.pdf",https://www.openbook.gr/anton-tchekhov-diigimata-epilogi-apo-to-ergo-tou/,http://bit.ly/2qf8V1F
openBook1174,Παραμύθι χωρίς σύνορα,,,2010,978-960-99559-0-4,Παραμύθι χωρίς σύνορα.pdf,https://www.openbook.gr/paramythi-xwris-synora/,http://bit.ly/2qNG21H
openBook1175,Φιλί στον κοχλία,,Ποίηση,2016,,Φιλί στον κοχλία.pdf,https://www.openbook.gr/fili-ston-kochlia/,http://bit.ly/2ARKfBW
openBook1176,Το Μοντέρνο στην Ποίηση,,Πρακτικά,2009,,Το Μοντέρνο στην Ποίηση.pdf,https://www.openbook.gr/to-monterno-stin-poiisi/,http://bit.ly/2s861kL
openBook1177,Καλλιτέχνες και λογοτέχνες στα αναγνωστικά (1860-1960),,Εκπαιδευτικό υλικό,2010,,Καλλιτέχνες και λογοτέχνες στα αναγνωστικά (1860-1960).pdf,https://www.openbook.gr/kallitexnes-kai-logotexnes-sta-anagnwstika-1860-1960/,http://bit.ly/2qArCOk
openBook1178,Το παραμύθι και η Δημιουργική Γραφή στο σχολείο,Δήμος Βελέντζας,,2015,,Το παραμύθι και η Δημιουργική Γραφή στο σχολείο.pdf,https://www.openbook.gr/to-paramythi-kai-i-dimiourgiki-grafi-sto-sxoleio/,http://bit.ly/2rQvTi9
openBook1179,Το εγχειρίδιο του Αυτοεκδότη,Δήμος Βελέντζας,,2015,,Το εγχειρίδιο του Αυτοεκδότη.pdf,https://www.openbook.gr/to-egxeiridio-tou-aytoekdoti/,http://bit.ly/2syzpgU
openBook1180,Έρωτας μικρού μήκους,Γιώργος Χαντζής,Ποίηση,2016,978-618-82607-4-0,Έρωτας μικρού μήκους.pdf,https://www.openbook.gr/erwtas-mikrou-mikous/,http://bit.ly/2rbBUWh
openBook1181,Κιμονό,Γιάννης Μισουρίδης,Διήγημα,2016,978-618-82219-7-0,Κιμονό.pdf,https://www.openbook.gr/kimono/,http://bit.ly/2rjupNd
openBook1182,Χτίζοντας ένα νέο συνεταιριστικό κίνημα,,,2013,,Χτίζοντας ένα νέο συνεταιριστικό κίνημα.pdf,https://www.openbook.gr/xtizontas-ena-neo-synetairistiko-kinima/,http://bit.ly/2sa4oD7
openBook1183,Κατευθυντήριες Οδηγίες για τις Κυβερνητικές Βιβλιοθήκες,,,2016,,Κατευθυντήριες Οδηγίες για τις Κυβερνητικές Βιβλιοθήκες.pdf,https://www.openbook.gr/kateythyntiries-odigies-gia-tis-kyvernitikes-vivliothikes/,http://bit.ly/2slDNil
openBook1184,Ενσωμάτωση του λογότυπου Πληροφοριακής Παιδείας,,,2009,,Ενσωμάτωση του λογότυπου Πληροφοριακής Παιδείας.pdf,https://www.openbook.gr/enswmatwsi-tou-logotypou-pkiroforiakis-paideias/,http://bit.ly/2qpUfBK
